TCP, 22:43:51.323390, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.323434, 54, 46.101.143.173, 443 
TCP, 22:43:51.323549, 597, 46.101.143.173, 443 
TCP, 22:43:51.324186, 60, 192.168.69.202, 35224 
TCP, 22:43:51.326056, 597, 46.101.143.173, 443 
TCP, 22:43:51.326545, 60, 192.168.69.202, 35224 
TCP, 22:43:51.347378, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.347567, 8814, 192.168.69.202, 35224 
TCP, 22:43:51.348160, 54, 46.101.143.173, 443 
TCP, 22:43:51.375675, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.375693, 54, 46.101.143.173, 443 
TCP, 22:43:51.375731, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.375777, 54, 46.101.143.173, 443 
TCP, 22:43:51.375943, 597, 46.101.143.173, 443 
TCP, 22:43:51.376410, 60, 192.168.69.202, 35224 
TCP, 22:43:51.445024, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.445047, 54, 46.101.143.173, 443 
TCP, 22:43:51.445223, 597, 46.101.143.173, 443 
TCP, 22:43:51.445274, 5894, 192.168.69.202, 35224 
TCP, 22:43:51.445319, 54, 46.101.143.173, 443 
TCP, 22:43:51.445366, 60, 192.168.69.202, 35224 
TCP, 22:43:51.469477, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.469494, 54, 46.101.143.173, 443 
TCP, 22:43:51.469527, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.469641, 54, 46.101.143.173, 443 
TCP, 22:43:51.481225, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.481249, 54, 46.101.143.173, 443 
TCP, 22:43:51.481294, 5894, 192.168.69.202, 35224 
TCP, 22:43:51.481299, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.481397, 54, 46.101.143.173, 443 
TCP, 22:43:51.481616, 597, 46.101.143.173, 443 
TCP, 22:43:51.482800, 60, 192.168.69.202, 35224 
TCP, 22:43:51.487359, 597, 46.101.143.173, 443 
TCP, 22:43:51.487667, 60, 192.168.69.202, 35224 
TCP, 22:43:51.508212, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.508231, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.508288, 54, 46.101.143.173, 443 
TCP, 22:43:51.537622, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.537641, 54, 46.101.143.173, 443 
TCP, 22:43:51.537692, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.537753, 54, 46.101.143.173, 443 
TCP, 22:43:51.593449, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.593471, 54, 46.101.143.173, 443 
TCP, 22:43:51.593506, 8814, 192.168.69.202, 35224 
TCP, 22:43:51.593598, 54, 46.101.143.173, 443 
TCP, 22:43:51.593793, 597, 46.101.143.173, 443 
TCP, 22:43:51.594371, 60, 192.168.69.202, 35224 
TCP, 22:43:51.594376, 597, 46.101.143.173, 443 
TCP, 22:43:51.594448, 60, 192.168.69.202, 35224 
TCP, 22:43:51.613702, 5894, 192.168.69.202, 35224 
TCP, 22:43:51.613718, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.613802, 54, 46.101.143.173, 443 
TCP, 22:43:51.613886, 8814, 192.168.69.202, 35224 
TCP, 22:43:51.613941, 54, 46.101.143.173, 443 
TCP, 22:43:51.629801, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.629820, 54, 46.101.143.173, 443 
TCP, 22:43:51.629859, 5894, 192.168.69.202, 35224 
TCP, 22:43:51.630367, 54, 46.101.143.173, 443 
TCP, 22:43:51.630553, 597, 46.101.143.173, 443 
TCP, 22:43:51.631190, 60, 192.168.69.202, 35224 
TCP, 22:43:51.671372, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.671389, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.671392, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.671444, 54, 46.101.143.173, 443 
UDP, 22:43:51.677907, 95, 192.168.69.2, 53 
UDP, 22:43:51.678001, 95, 192.168.69.2, 53 
UDP, 22:43:51.689370, 263, 192.168.69.202, 36511 
UDP, 22:43:51.689452, 216, 192.168.69.202, 36511 
TCP, 22:43:51.700400, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.739313, 54, 46.101.143.173, 443 
TCP, 22:43:51.746773, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.746803, 10274, 192.168.69.202, 35224 
TCP, 22:43:51.746885, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.746909, 54, 46.101.143.173, 443 
TCP, 22:43:51.747048, 54, 46.101.143.173, 443 
TCP, 22:43:51.747198, 597, 46.101.143.173, 443 
TCP, 22:43:51.747333, 60, 192.168.69.202, 35224 
TCP, 22:43:51.747380, 597, 46.101.143.173, 443 
TCP, 22:43:51.747815, 60, 192.168.69.202, 35224 
TCP, 22:43:51.762618, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.762707, 54, 46.101.143.173, 443 
TCP, 22:43:51.762761, 11734, 192.168.69.202, 35224 
TCP, 22:43:51.762774, 10274, 192.168.69.202, 35224 
TCP, 22:43:51.763721, 54, 46.101.143.173, 443 
TCP, 22:43:51.764130, 597, 46.101.143.173, 443 
TCP, 22:43:51.764361, 60, 192.168.69.202, 35224 
TCP, 22:43:51.802651, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.802676, 54, 46.101.143.173, 443 
TCP, 22:43:51.802722, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.802793, 54, 46.101.143.173, 443 
TCP, 22:43:51.803089, 8814, 192.168.69.202, 35224 
TCP, 22:43:51.803095, 54, 46.101.143.173, 443 
TCP, 22:43:51.804659, 597, 46.101.143.173, 443 
TCP, 22:43:51.806792, 60, 192.168.69.202, 35224 
TCP, 22:43:51.832309, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.832328, 54, 46.101.143.173, 443 
TCP, 22:43:51.832405, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.832486, 54, 46.101.143.173, 443 
TCP, 22:43:51.832631, 597, 46.101.143.173, 443 
TCP, 22:43:51.832955, 60, 192.168.69.202, 35224 
TCP, 22:43:51.894614, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.894637, 54, 46.101.143.173, 443 
TCP, 22:43:51.894742, 11734, 192.168.69.202, 35224 
TCP, 22:43:51.894751, 5894, 192.168.69.202, 35224 
TCP, 22:43:51.894758, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.895206, 54, 46.101.143.173, 443 
TCP, 22:43:51.895559, 597, 46.101.143.173, 443 
TCP, 22:43:51.895735, 60, 192.168.69.202, 35224 
TCP, 22:43:51.895740, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.895742, 54, 46.101.143.173, 443 
TCP, 22:43:51.895969, 11734, 192.168.69.202, 35224 
TCP, 22:43:51.896055, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.896239, 5894, 192.168.69.202, 35224 
UDP, 22:43:51.896686, 95, 192.168.69.2, 53 
UDP, 22:43:51.896726, 95, 192.168.69.2, 53 
TCP, 22:43:51.896866, 54, 46.101.143.173, 443 
TCP, 22:43:51.896992, 1111, 46.101.143.173, 443 
TCP, 22:43:51.897285, 60, 192.168.69.202, 35224 
TCP, 22:43:51.897292, 597, 46.101.143.173, 443 
TCP, 22:43:51.897365, 60, 192.168.69.202, 35224 
TCP, 22:43:51.897418, 597, 46.101.143.173, 443 
TCP, 22:43:51.897655, 60, 192.168.69.202, 35224 
UDP, 22:43:51.898899, 216, 192.168.69.202, 47210 
UDP, 22:43:51.898914, 263, 192.168.69.202, 47210 
TCP, 22:43:51.912666, 1514, 192.168.69.202, 35224 
TCP, 22:43:51.935974, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.935988, 54, 46.101.143.173, 443 
TCP, 22:43:51.964997, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.965020, 54, 46.101.143.173, 443 
TCP, 22:43:51.965321, 13194, 192.168.69.202, 35224 
TCP, 22:43:51.965327, 7354, 192.168.69.202, 35224 
TCP, 22:43:51.965352, 54, 46.101.143.173, 443 
TCP, 22:43:51.965532, 597, 46.101.143.173, 443 
TCP, 22:43:51.965573, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.965608, 60, 192.168.69.202, 35224 
TCP, 22:43:51.965642, 54, 46.101.143.173, 443 
TCP, 22:43:51.987057, 2974, 192.168.69.202, 35224 
TCP, 22:43:51.987074, 54, 46.101.143.173, 443 
TCP, 22:43:51.987110, 4434, 192.168.69.202, 35224 
TCP, 22:43:51.987168, 54, 46.101.143.173, 443 
TCP, 22:43:52.029615, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.029636, 54, 46.101.143.173, 443 
TCP, 22:43:52.029678, 13194, 192.168.69.202, 35224 
TCP, 22:43:52.029687, 7354, 192.168.69.202, 35224 
TCP, 22:43:52.029788, 7354, 192.168.69.202, 35224 
TCP, 22:43:52.029798, 54, 46.101.143.173, 443 
TCP, 22:43:52.029946, 54, 46.101.143.173, 443 
TCP, 22:43:52.030013, 597, 46.101.143.173, 443 
TCP, 22:43:52.030273, 60, 192.168.69.202, 35224 
TCP, 22:43:52.030388, 11734, 192.168.69.202, 35224 
TCP, 22:43:52.030395, 5894, 192.168.69.202, 35224 
TCP, 22:43:52.030419, 597, 46.101.143.173, 443 
TCP, 22:43:52.030510, 54, 46.101.143.173, 443 
TCP, 22:43:52.030588, 7354, 192.168.69.202, 35224 
TCP, 22:43:52.030594, 60, 192.168.69.202, 35224 
TCP, 22:43:52.030626, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.030653, 54, 46.101.143.173, 443 
TCP, 22:43:52.030859, 597, 46.101.143.173, 443 
TCP, 22:43:52.031257, 60, 192.168.69.202, 35224 
TCP, 22:43:52.031263, 597, 46.101.143.173, 443 
TCP, 22:43:52.031365, 60, 192.168.69.202, 35224 
TCP, 22:43:52.032524, 8814, 192.168.69.202, 35224 
TCP, 22:43:52.032559, 54, 46.101.143.173, 443 
TCP, 22:43:52.032698, 597, 46.101.143.173, 443 
TCP, 22:43:52.033010, 60, 192.168.69.202, 35224 
TCP, 22:43:52.098042, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.098063, 54, 46.101.143.173, 443 
TCP, 22:43:52.098095, 5894, 192.168.69.202, 35224 
TCP, 22:43:52.098141, 54, 46.101.143.173, 443 
TCP, 22:43:52.109573, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.109598, 54, 46.101.143.173, 443 
TCP, 22:43:52.109693, 11734, 192.168.69.202, 35224 
TCP, 22:43:52.109763, 7354, 192.168.69.202, 35224 
TCP, 22:43:52.109776, 5894, 192.168.69.202, 35224 
TCP, 22:43:52.109888, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.109927, 54, 46.101.143.173, 443 
TCP, 22:43:52.110117, 54, 46.101.143.173, 443 
TCP, 22:43:52.110489, 597, 46.101.143.173, 443 
TCP, 22:43:52.112099, 60, 192.168.69.202, 35224 
TCP, 22:43:52.112112, 597, 46.101.143.173, 443 
TCP, 22:43:52.114078, 60, 192.168.69.202, 35224 
TCP, 22:43:52.133317, 1111, 46.101.143.173, 443 
TCP, 22:43:52.135121, 60, 192.168.69.202, 35224 
TCP, 22:43:52.137462, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.137531, 54, 46.101.143.173, 443 
TCP, 22:43:52.137610, 7354, 192.168.69.202, 35224 
TCP, 22:43:52.137625, 54, 46.101.143.173, 443 
UDP, 22:43:52.150842, 95, 192.168.69.2, 53 
UDP, 22:43:52.154091, 263, 192.168.69.202, 58736 
TCP, 22:43:52.163355, 4434, 192.168.69.202, 35224 
TCP, 22:43:52.163367, 54, 46.101.143.173, 443 
TCP, 22:43:52.163402, 8814, 192.168.69.202, 35224 
TCP, 22:43:52.163409, 1514, 192.168.69.202, 35224 
TCP, 22:43:52.163882, 54, 46.101.143.173, 443 
TCP, 22:43:52.163942, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.164079, 54, 46.101.143.173, 443 
TCP, 22:43:52.164181, 16114, 192.168.69.202, 35224 
TCP, 22:43:52.164227, 2974, 192.168.69.202, 35224 
TCP, 22:43:52.164273, 54, 46.101.143.173, 443 
